clock_offset,imu_longitude,imu_latitude,roll,pitch,yaw,accel_x,accel_y,accel_z,accel_composite,gyro_composite,vel_composite,compass_interference,temperature,tilt_inclination,imu_pos_north,imu_pos_east,imu_pos_down,delta_vel_north,delta_vel_east,delta_vel_down,pos_error,total_gyro_z,total_gyro_x,total_gyro_y,dist_travelled,direction_travel_magnetic,direction_travel_true,altitude_counter,gps_longitude,gps_latitude,gps_timestamp,gps_heightMSL,gps_hdop,gps_pdop,gps_speed_accuracy,num_satellites,gps_vel_north,gps_vel_east,gps_vel_down,control_mode,battery_very_low,battery_level1,batter_go_home,batter_go_home_time,batter_land_time,oa_emergency_brake,hover_point_uncertainty3,velocity_uncertainty3,flight_sequence,anomaly_label,anomaly_score
702.856,-106.21736906034894,39.96070219187112,-6.919610308597622,-13.194369334613242,53.404503076526886,-0.04578623,0.12315501,-1.0457133,1.0539354,1.5298462,6.4713197,1516.0,65.08,14.788320271062783,192.11749673320264,338.1590977283946,10.026930602256428,-0.3358030284302056,-0.4649668373692623,-0.3370967101066262,False,-300.9260994673816,4.546164628006252,-116.86040233294044,1366.9572091106097,54.01234861084696,54.01234861084696,16787.0,-106.2173828,39.9606948,2018-06-19 20:14:39+00:00,2511.426,0.64,1.07,7.43,8.0,3.36,4.57,0.16,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96271944,flight04,1,0.1008927376573272
702.893,-106.21736282918545,39.960705688570286,-6.788427613149456,-13.207774245160852,53.39171940600588,-0.062089458,0.1314783,-1.0326333,1.0428199,4.7414017,6.610601,1514.0,65.06,14.743342532305022,192.50356576777813,338.6875700352999,10.045493486144508,-0.4324183429138482,-0.5667944588292233,0.0475203759857666,False,-300.9357201970517,4.594361269116078,-117.0728853918714,1367.615403992169,53.79119711140056,53.79119711140056,16827.0,-106.2173828,39.9606948,2018-06-19 20:14:39+00:00,2511.426,0.64,1.07,7.43,8.0,3.36,4.57,0.16,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96271944,flight04,1,0.10320256368882991
702.934,-106.21736282918545,39.960705688570286,-6.788427613149456,-13.207774245160852,53.39171940600588,-0.062089458,0.1314783,-1.0326333,1.0428199,4.7414017,6.610601,1514.0,65.06,14.743342532305022,192.50356576777813,338.6875700352999,10.045493486144508,-0.4324183429138482,-0.5667944588292233,0.0475203759857666,False,-300.9357201970517,4.594361269116078,-117.0728853918714,1367.615403992169,53.79119711140056,53.79119711140056,16827.0,-106.2173714,39.9607014,2018-06-19 20:14:39+00:00,2511.364,0.64,1.07,7.43,8.0,3.65,4.91,0.2,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96271944,flight04,1,0.10231382283874157
702.972,-106.21736282918545,39.960705688570286,-6.788427613149456,-13.207774245160852,53.39171940600588,-0.062089458,0.1314783,-1.0326333,1.0428199,4.7414017,6.610601,1514.0,65.06,14.743342532305022,192.50356576777813,338.6875700352999,10.045493486144508,-0.4324183429138482,-0.5667944588292233,0.0475203759857666,False,-300.9357201970517,4.594361269116078,-117.0728853918714,1367.615403992169,53.79119711140056,53.79119711140056,16827.0,-106.2173714,39.9607014,2018-06-19 20:14:39+00:00,2511.364,0.64,1.07,7.43,8.0,3.65,4.91,0.2,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.9630529,flight04,1,0.10231382283874157
703.013,-106.21735714843516,39.960708981570654,-7.007585379192743,-13.533121938187668,53.20559341301348,-0.08320101,0.10676137,-1.0433236,1.0520668,7.0769134,6.773101,1513.0,65.04,15.12349814860558,192.8993367780622,339.2266820344545,10.063142104431748,-0.5393085444824517,-0.6907053627598874,0.0696264721342575,False,-301.0119968894644,4.484182195227575,-117.64575122184908,1368.2224407045237,52.90052596769159,52.90052596769159,16867.0,-106.2173714,39.9607014,2018-06-19 20:14:39+00:00,2511.364,0.64,1.07,7.43,8.0,3.65,4.91,0.2,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.9630529,flight04,1,0.09558751565564977
703.054,-106.21735714843516,39.960708981570654,-7.007585379192743,-13.533121938187668,53.20559341301348,-0.08320101,0.10676137,-1.0433236,1.0520668,7.0769134,6.773101,1513.0,65.04,15.12349814860558,192.8993367780622,339.2266820344545,10.063142104431748,-0.5393085444824517,-0.6907053627598874,0.0696264721342575,False,-301.0119968894644,4.484182195227575,-117.64575122184908,1368.2224407045237,52.90052596769159,52.90052596769159,16867.0,-106.2173714,39.9607014,2018-06-19 20:14:39+00:00,2511.364,0.64,1.07,7.43,8.0,3.65,4.91,0.2,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.9630529,flight04,1,0.09558751565564977
703.087,-106.21735062856844,39.96071268452203,-7.043837876772417,-14.509019129416242,52.884775439490575,-0.08021197,0.08768616,-1.0147778,1.0217127,19.881142,6.913834,1520.0,65.04,16.001331764143757,193.3065066101244,339.7757275585633,10.080030283108911,-0.6654262507812798,-0.7722230591405026,0.0625265009590637,False,-301.20319117906115,4.773707156963454,-118.89370880786883,1368.9140486449278,53.46234726168424,53.46234726168424,16907.0,-106.2173714,39.9607014,2018-06-19 20:14:39+00:00,2511.364,0.64,1.07,7.43,8.0,3.65,4.91,0.2,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.9630529,flight04,1,0.08929542416968944
703.134,-106.21735062856844,39.96071268452203,-7.043837876772417,-14.509019129416242,52.884775439490575,-0.08021197,0.08768616,-1.0147778,1.0217127,19.881142,6.913834,1520.0,65.04,16.001331764143757,193.3065066101244,339.7757275585633,10.080030283108911,-0.6654262507812798,-0.7722230591405026,0.0625265009590637,False,-301.20319117906115,4.773707156963454,-118.89370880786883,1368.9140486449278,53.46234726168424,53.46234726168424,16907.0,-106.2173593,39.9607084,2018-06-19 20:14:39+00:00,2511.325,0.64,1.07,7.43,8.0,3.87,5.17,0.19,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.9630529,flight04,1,0.08929542416968944
703.174,-106.21735062856844,39.96071268452203,-7.043837876772417,-14.509019129416242,52.884775439490575,-0.08021197,0.08768616,-1.0147778,1.0217127,19.881142,6.913834,1520.0,65.04,16.001331764143757,193.3065066101244,339.7757275585633,10.080030283108911,-0.6654262507812798,-0.7722230591405026,0.0625265009590637,False,-301.20319117906115,4.773707156963454,-118.89370880786883,1368.9140486449278,53.46234726168424,53.46234726168424,16907.0,-106.2173593,39.9607084,2018-06-19 20:14:39+00:00,2511.325,0.64,1.07,7.43,8.0,3.87,5.17,0.19,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.9620493,flight04,1,0.08929542416968944
703.213,-106.21734429407957,39.96071631279948,-6.265348361142885,-15.744171678393426,52.84661035923253,-0.07186729,0.08556461,-1.0211465,1.0272422,15.136285,7.099272,1524.0,65.03,16.832811172873836,193.72706810160707,340.3361927893735,10.096827632122723,-0.3447118822233976,-0.3925877175779115,0.071854910988475,False,-301.46153148187227,5.631153077620937,-120.37479175049668,1369.5880242455562,53.22985127902305,53.22985127902305,16947.0,-106.2173593,39.9607084,2018-06-19 20:14:39+00:00,2511.325,0.64,1.07,7.43,8.0,3.87,5.17,0.19,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.9620493,flight04,1,0.10472948983152147
703.254,-106.21734429407957,39.96071631279948,-6.265348361142885,-15.744171678393426,52.84661035923253,-0.07186729,0.08556461,-1.0211465,1.0272422,15.136285,7.099272,1524.0,65.03,16.832811172873836,193.72706810160707,340.3361927893735,10.096827632122723,-0.3447118822233976,-0.3925877175779115,0.071854910988475,False,-301.46153148187227,5.631153077620937,-120.37479175049668,1369.5880242455562,53.22985127902305,53.22985127902305,16947.0,-106.2173593,39.9607084,2018-06-19 20:14:39+00:00,2511.325,0.64,1.07,7.43,8.0,3.87,5.17,0.19,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.9620493,flight04,1,0.10472948983152147
703.287,-106.21733752599955,39.960720318459046,-5.534842485583745,-16.3795762285687,52.90755336364159,-0.072969206,0.08958981,-1.0246936,1.0311875,5.4227977,7.2610025,1513.0,65.01,17.196789007192287,194.1604692238016,340.908732786355,10.113553024654678,-0.469738585104257,-0.5006127915830385,-0.1686959713492778,False,-301.6395170781227,6.374491674467961,-120.89038191911244,1370.316812024191,52.32626570092979,52.32626570092979,16987.0,-106.2173593,39.9607084,2018-06-19 20:14:39+00:00,2511.325,0.64,1.07,7.43,8.0,3.87,5.17,0.19,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.9620493,flight04,1,0.10618786662435187
703.334,-106.21733752599955,39.960720318459046,-5.534842485583745,-16.3795762285687,52.90755336364159,-0.072969206,0.08958981,-1.0246936,1.0311875,5.4227977,7.2610025,1513.0,65.01,17.196789007192287,194.1604692238016,340.908732786355,10.113553024654678,-0.469738585104257,-0.5006127915830385,-0.1686959713492778,False,-301.6395170781227,6.374491674467961,-120.89038191911244,1370.316812024191,52.32626570092979,52.32626570092979,16987.0,-106.2173466,39.9607158,2018-06-19 20:14:39+00:00,2511.286,0.64,1.07,7.43,8.0,4.12,5.43,0.19,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.9620493,flight04,1,0.10618786662435187
703.374,-106.21733752599955,39.960720318459046,-5.534842485583745,-16.3795762285687,52.90755336364159,-0.072969206,0.08958981,-1.0246936,1.0311875,5.4227977,7.2610025,1513.0,65.01,17.196789007192287,194.1604692238016,340.908732786355,10.113553024654678,-0.469738585104257,-0.5006127915830385,-0.1686959713492778,False,-301.6395170781227,6.374491674467961,-120.89038191911244,1370.316812024191,52.32626570092979,52.32626570092979,16987.0,-106.2173466,39.9607158,2018-06-19 20:14:39+00:00,2511.286,0.64,1.07,7.43,8.0,4.12,5.43,0.19,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96124583,flight04,1,0.10618786662435187
703.413,-106.21733092032628,39.96072423959586,-4.950820911090213,-16.468815659747897,52.9611387791904,-0.08221239,0.08730004,-1.0238216,1.0308205,9.902949,7.4678,1517.0,65.02,17.121533283674566,194.60611494708976,341.4940012847243,10.13021699104634,-0.6003995958464445,-0.6613603196592104,-0.1599851250443843,False,-301.73322993152874,7.112317990576074,-120.71259467108176,1371.028900640582,52.244139806143934,52.244139806143934,17027.0,-106.2173466,39.9607158,2018-06-19 20:14:39+00:00,2511.286,0.64,1.07,7.43,8.0,4.12,5.43,0.19,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96124583,flight04,1,0.09806155020930096
703.454,-106.21733092032628,39.96072423959586,-4.950820911090213,-16.468815659747897,52.9611387791904,-0.08221239,0.08730004,-1.0238216,1.0308205,9.902949,7.4678,1517.0,65.02,17.121533283674566,194.60611494708976,341.4940012847243,10.13021699104634,-0.6003995958464445,-0.6613603196592104,-0.1599851250443843,False,-301.73322993152874,7.112317990576074,-120.71259467108176,1371.028900640582,52.244139806143934,52.244139806143934,17027.0,-106.2173466,39.9607158,2018-06-19 20:14:39+00:00,2511.286,0.64,1.07,7.43,8.0,4.12,5.43,0.19,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96124583,flight04,1,0.09806155020930096
703.487,-106.21732442611216,39.960728585899865,-4.476647173874825,-16.373978145004696,53.06812914858681,-0.07944617,0.0848705,-1.011424,1.018083,7.0610695,7.662856,1523.0,65.05,16.913176885433987,195.06565361977664,342.09507407530566,10.147394403668798,-0.7366105142729582,-0.802287157580353,-0.1785541027579692,False,-301.8545710644678,7.934415120142901,-120.5979926204651,1371.7636965669012,48.87409280609514,48.87409280609514,17067.0,-106.2173466,39.9607158,2018-06-19 20:14:39+00:00,2511.286,0.64,1.07,7.43,8.0,4.12,5.43,0.19,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96124583,flight04,1,0.0878957739008705
703.534,-106.21732442611216,39.960728585899865,-4.476647173874825,-16.373978145004696,53.06812914858681,-0.07944617,0.0848705,-1.011424,1.018083,7.0610695,7.662856,1523.0,65.05,16.913176885433987,195.06565361977664,342.09507407530566,10.147394403668798,-0.7366105142729582,-0.802287157580353,-0.1785541027579692,False,-301.8545710644678,7.934415120142901,-120.5979926204651,1371.7636965669012,48.87409280609514,48.87409280609514,17067.0,-106.2173332,39.9607237,2018-06-19 20:14:40+00:00,2511.26,0.64,1.07,7.42,8.0,4.39,5.75,0.18,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96124583,flight04,1,0.08850796512982617
703.574,-106.21732442611216,39.960728585899865,-4.476647173874825,-16.373978145004696,53.06812914858681,-0.07944617,0.0848705,-1.011424,1.018083,7.0610695,7.662856,1523.0,65.05,16.913176885433987,195.06565361977664,342.09507407530566,10.147394403668798,-0.7366105142729582,-0.802287157580353,-0.1785541027579692,False,-301.8545710644678,7.934415120142901,-120.5979926204651,1371.7636965669012,48.87409280609514,48.87409280609514,17067.0,-106.2173332,39.9607237,2018-06-19 20:14:40+00:00,2511.26,0.64,1.07,7.42,8.0,4.39,5.75,0.18,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96173817,flight04,1,0.08850796512982617
703.613,-106.21731747944727,39.9607327297036,-4.30391961721363,-15.911896700126002,53.24728549278404,-0.07918741,0.07566098,-1.0225612,1.0284097,8.146862,7.8648734,1516.0,65.04,16.42807775387108,195.5375610086612,342.711073455083,10.165550460646912,-0.2145336750498554,-0.5300065599183315,-0.1797724514995006,False,-301.8118638102744,8.409030056404688,-120.24047348594252,1372.5139249519043,52.10815057828639,52.10815057828639,17107.0,-106.2173332,39.9607237,2018-06-19 20:14:40+00:00,2511.26,0.64,1.07,7.42,8.0,4.39,5.75,0.18,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96173817,flight04,1,0.10551338352179218
703.654,-106.21731747944727,39.9607327297036,-4.30391961721363,-15.911896700126002,53.24728549278404,-0.07918741,0.07566098,-1.0225612,1.0284097,8.146862,7.8648734,1516.0,65.04,16.42807775387108,195.5375610086612,342.711073455083,10.165550460646912,-0.2145336750498554,-0.5300065599183315,-0.1797724514995006,False,-301.8118638102744,8.409030056404688,-120.24047348594252,1372.5139249519043,52.10815057828639,52.10815057828639,17107.0,-106.2173332,39.9607237,2018-06-19 20:14:40+00:00,2511.26,0.64,1.07,7.42,8.0,4.39,5.75,0.18,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96173817,flight04,1,0.10551338352179218
703.687,-106.21730996449288,39.9607371832504,-4.027628344153342,-15.151891048308158,53.48218723325861,-0.086566,0.086265154,-1.0450145,1.0521363,4.661583,8.078653,1509.0,65.04,15.63146123222535,196.0211502098955,343.34491936394136,10.18385515645464,-0.3254917744150898,-0.7142736039857143,-0.2106037440167007,False,-301.6105220864331,8.607684605928469,-119.66601935993606,1373.3235340536487,52.28980455941432,52.28980455941432,17147.0,-106.2173332,39.9607237,2018-06-19 20:14:40+00:00,2511.26,0.64,1.07,7.42,8.0,4.39,5.75,0.18,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96173817,flight04,1,0.10009235814368495
703.734,-106.21730996449288,39.9607371832504,-4.027628344153342,-15.151891048308158,53.48218723325861,-0.086566,0.086265154,-1.0450145,1.0521363,4.661583,8.078653,1509.0,65.04,15.63146123222535,196.0211502098955,343.34491936394136,10.18385515645464,-0.3254917744150898,-0.7142736039857143,-0.2106037440167007,False,-301.6105220864331,8.607684605928469,-119.66601935993606,1373.3235340536487,52.28980455941432,52.28980455941432,17147.0,-106.2173192,39.960732,2018-06-19 20:14:40+00:00,2511.237,0.64,1.07,7.42,8.0,4.64,6.03,0.17,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96173817,flight04,1,0.09898654388206274
703.774,-106.21730996449288,39.9607371832504,-4.027628344153342,-15.151891048308158,53.48218723325861,-0.086566,0.086265154,-1.0450145,1.0521363,4.661583,8.078653,1509.0,65.04,15.63146123222535,196.0211502098955,343.34491936394136,10.18385515645464,-0.3254917744150898,-0.7142736039857143,-0.2106037440167007,False,-301.6105220864331,8.607684605928469,-119.66601935993606,1373.3235340536487,52.28980455941432,52.28980455941432,17147.0,-106.2173192,39.960732,2018-06-19 20:14:40+00:00,2511.237,0.64,1.07,7.42,8.0,4.64,6.03,0.17,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96253836,flight04,1,0.09898654388206274
703.813,-106.21730264582092,39.96074150631325,-4.333277787535235,-15.062678344891136,53.41328050278865,-0.08021693,0.07501776,-1.0287006,1.034547,2.656438,8.265374,1517.0,65.01,15.62025811626296,196.5153161669859,343.9952954101924,10.201217284197313,-0.4320229176035663,-0.8684264741639369,-0.1904394628868637,False,-301.55974959920354,8.590647309740987,-119.5556464290472,1374.1110347687495,52.38044405559304,52.38044405559304,17187.0,-106.2173192,39.960732,2018-06-19 20:14:40+00:00,2511.237,0.64,1.07,7.42,8.0,4.64,6.03,0.17,GPS_Atti,0.0,0.0,17.0,30.0,10.0,False,0.0,0.96253836,flight04,1,0.09651548134870452
703.854,-106.21730264582092,39.96074150631325,-4.333277787535235,-15.062678344891136,53.41328050278865,-0.08021693,0.07501776,-1.0287006,1.034547,2.656438,8.265374,1517.0,65.01,15.62025811626296,196.5153161669859,343.9952954101924,10.201217284197313,-0.4320229176035663,-0.8684264741639369,-0.1904394628868637,False,-301.55974959920354,8.590647309740987,-119.5556464290472,1374.1110347687495,52.38044405559304,52.38044405559304,17187.0,-106.2173192,39.960732,2018-06-19 20:14:40+00:00,2511.237,0.64,1.07,7.42,8.0,4.64,6.03,0.17,GPS_Atti,0.0,0.0,17.0,30.0,10.0,False,0.0,0.96253836,flight04,1,0.09651548134870452
703.887,-106.21729479836615,39.96074623734692,-3.9633091291370457,-15.56795926352135,53.59771885542843,-0.07586808,0.08275748,-1.018844,1.0250112,7.2740645,8.428455,1519.0,65.05,16.018128263365053,197.0197046853264,344.6598778537615,10.21829865992136,-0.529992926453664,-0.9984709344605678,-0.2049873324499664,False,-301.5537075958157,8.850601045180909,-119.54510648500366,1374.9619655098215,51.81334302393064,51.81334302393064,17227.0,-106.2173192,39.960732,2018-06-19 20:14:40+00:00,2511.237,0.64,1.07,7.42,8.0,4.64,6.03,0.17,GPS_Atti,0.0,0.0,17.0,30.0,10.0,False,0.0,0.96253836,flight04,1,0.08797267040484602
703.931,-106.21729479836615,39.96074623734692,-3.9633091291370457,-15.56795926352135,53.59771885542843,-0.07586808,0.08275748,-1.018844,1.0250112,7.2740645,8.428455,1519.0,65.05,16.018128263365053,197.0197046853264,344.6598778537615,10.21829865992136,-0.529992926453664,-0.9984709344605678,-0.2049873324499664,False,-301.5537075958157,8.850601045180909,-119.54510648500366,1374.9619655098215,51.81334302393064,51.81334302393064,17227.0,-106.2173044,39.9607407,2018-06-19 20:14:40+00:00,2511.19,0.64,1.07,7.42,8.0,4.84,6.33,0.18,GPS_Atti,0.0,0.0,17.0,30.0,10.0,False,0.0,0.96253836,flight04,1,0.08797267040484602
703.972,-106.21729479836615,39.96074623734692,-3.9633091291370457,-15.56795926352135,53.59771885542843,-0.07586808,0.08275748,-1.018844,1.0250112,7.2740645,8.428455,1519.0,65.05,16.018128263365053,197.0197046853264,344.6598778537615,10.21829865992136,-0.529992926453664,-0.9984709344605678,-0.2049873324499664,False,-301.5537075958157,8.850601045180909,-119.54510648500366,1374.9619655098215,51.81334302393064,51.81334302393064,17227.0,-106.2173044,39.9607407,2018-06-19 20:14:40+00:00,2511.19,0.64,1.07,7.42,8.0,4.84,6.33,0.18,GPS_Atti,0.0,0.0,17.0,30.0,10.0,False,0.0,0.9616919,flight04,1,0.08797267040484602
704.013,-106.21728708382216,39.960750745401,-3.6331375974012974,-15.39388385646321,53.72107656781702,-0.07925307,0.108552665,-1.0121468,1.0210319,3.975283,8.611617,1507.0,65.03,15.778046632813805,197.53331898951544,345.33913881503634,10.23720994087985,-0.1720987434298422,-0.3989872957247842,-0.2270465048418579,False,-301.4919427163343,9.171971582451832,-119.2422132846965,1375.7887583644608,52.67857565714635,52.67857565714635,17267.0,-106.2173044,39.9607407,2018-06-19 20:14:40+00:00,2511.19,0.64,1.07,7.42,8.0,4.84,6.33,0.18,GPS_Atti,0.0,0.0,17.0,30.0,10.0,False,0.0,0.9616919,flight04,1,0.10432991529916014
704.054,-106.21728708382216,39.960750745401,-3.6331375974012974,-15.39388385646321,53.72107656781702,-0.07925307,0.108552665,-1.0121468,1.0210319,3.975283,8.611617,1507.0,65.03,15.778046632813805,197.53331898951544,345.33913881503634,10.23720994087985,-0.1720987434298422,-0.3989872957247842,-0.2270465048418579,False,-301.4919427163343,9.171971582451832,-119.2422132846965,1375.7887583644608,52.67857565714635,52.67857565714635,17267.0,-106.2173044,39.9607407,2018-06-19 20:14:40+00:00,2511.19,0.64,1.07,7.42,8.0,4.84,6.33,0.18,GPS_Atti,0.0,0.0,17.0,30.0,10.0,False,0.0,0.9616919,flight04,1,0.10432991529916014
704.087,-106.21727882422788,39.960755532505246,-4.43335126316835,-15.180703745386449,53.66121721587819,-0.07539405,0.08344735,-0.68724763,0.69638854,18.372953,8.755115,1501.0,64.99,15.7586461766635,198.054090016185,346.033200906592,10.26326238087627,-0.2286773795992758,-0.5314846063632119,-0.0926602346702082,False,-301.4875654471064,8.263211724103556,-119.2922479512323,1376.6713130508333,52.90507060938226,52.90507060938226,17307.0,-106.2173044,39.9607407,2018-06-19 20:14:40+00:00,2511.19,0.64,1.07,7.42,8.0,4.84,6.33,0.18,GPS_Atti,0.0,0.0,17.0,30.0,10.0,False,0.0,0.9616919,flight04,1,0.0886857793068827
704.131,-106.21727882422788,39.960755532505246,-4.43335126316835,-15.180703745386449,53.66121721587819,-0.07539405,0.08344735,-0.68724763,0.69638854,18.372953,8.755115,1501.0,64.99,15.7586461766635,198.054090016185,346.033200906592,10.26326238087627,-0.2286773795992758,-0.5314846063632119,-0.0926602346702082,False,-301.4875654471064,8.263211724103556,-119.2922479512323,1376.6713130508333,52.90507060938226,52.90507060938226,17307.0,-106.2172889,39.9607498,2018-06-19 20:14:40+00:00,2511.15,0.66,1.1,7.43,8.0,5.05,6.64,0.17,GPS_Atti,0.0,0.0,17.0,30.0,10.0,False,0.0,0.9616919,flight04,1,0.09905402608039421
